VentaID,Fecha,ClienteID,Segmento,Producto,Categoria,Region,Canal,Cantidad,PrecioUnitario,Descuento,VentaNeta,Margen,MedioPago
V01778,2024-12-02,C0216,Hogar,Guantes de trabajo,Seguridad,Lima,Tienda,3,22,0.08,60.72,15.87,Plin
V01779,2025-10-01,C0225,Hogar,Tubo PVC 1/2,Plomería,Cusco,App,5,8,0.05,38.0,11.33,Efectivo
V01780,2024-04-25,C0114,Hogar,Llave de paso,Plomería,Junín,Tienda,5,28,0.05,133.0,41.59,Transferencia
V01781,2025-09-27,C0040,Profesional,Martillo profesional,Herramientas,Arequipa,Tienda,6,65,0.03,378.3,55.84,Transferencia
V01782,2024-05-01,C0367,Hogar,Cemento 42.5kg,Construcción,Piura,Tienda,1,32,0.0,32.0,5.34,Yape
V01783,2024-06-12,C0285,Empresa,Cable eléctrico 10m,Electricidad,Cusco,Marketplace,5,42,0.05,199.5,52.62,Plin
V01784,2025-06-06,C0293,Profesional,Casco de seguridad,Seguridad,La Libertad,Web,5,35,0.0,175.0,52.19,Tarjeta
V01785,2025-12-17,C0129,Profesional,Guantes de trabajo,Seguridad,La Libertad,Web,7,22,0.0,154.0,18.48,Efectivo
V01786,2025-12-15,C0116,Hogar,Martillo profesional,Herramientas,La Libertad,Tienda,7,65,0.05,432.25,89.03,Transferencia
V01787,2024-09-10,C0024,Profesional,Martillo profesional,Herramientas,La Libertad,Marketplace,2,65,0.08,119.6,29.53,Plin
V01788,2024-12-18,C0129,Profesional,Pintura látex 4L,Pinturas,Cusco,App,5,95,0.0,475.0,78.5,Plin
V01789,2024-06-16,C0102,Hogar,Casco de seguridad,Seguridad,La Libertad,Marketplace,4,35,0.03,135.8,19.39,Plin
V01790,2024-02-24,C0357,Hogar,Brocha 3 pulgadas,Pinturas,Piura,Tienda,2,18,0.05,34.2,5.25,Transferencia
V01791,2024-02-08,C0236,Hogar,Guantes de trabajo,Seguridad,Arequipa,Tienda,2,22,0.05,41.8,8.47,Efectivo
V01792,2024-05-18,C0162,Profesional,Martillo profesional,Herramientas,Lima,Web,4,65,0.08,239.2,63.66,Tarjeta
V01793,2024-06-07,C0100,Hogar,Cemento 42.5kg,Construcción,Piura,Web,4,32,0.08,117.76,36.1,Yape
V01794,2024-12-08,C0469,Hogar,Taladro inalámbrico,Herramientas,La Libertad,Tienda,3,260,0.05,741.0,171.35,Tarjeta
V01795,2024-12-29,C0170,Profesional,Brocha 3 pulgadas,Pinturas,Junín,Tienda,5,18,0.03,87.3,15.64,Efectivo
V01796,2024-10-07,C0496,Profesional,Foco LED,Electricidad,Lima,Marketplace,2,15,0.03,29.1,5.74,Transferencia
V01797,2024-11-14,C0201,Hogar,Casco de seguridad,Seguridad,Lima,Tienda,5,35,0.0,175.0,44.39,Efectivo
V01798,2024-03-09,C0302,Profesional,Taladro inalámbrico,Herramientas,Cusco,Tienda,4,260,0.0,1040.0,165.65,Transferencia
V01799,2025-08-05,C0386,Profesional,Tubo PVC 1/2,Plomería,La Libertad,App,1,8,0.05,7.6,1.76,Efectivo
V01800,2025-07-25,C0479,Hogar,Alicate,Herramientas,Arequipa,Tienda,3,38,0.05,108.3,30.8,Transferencia
V01801,2025-07-30,C0079,Hogar,Cemento 42.5kg,Construcción,La Libertad,Web,6,32,0.1,172.8,55.68,Transferencia
V01802,2025-01-29,C0342,Hogar,Tubo PVC 1/2,Plomería,La Libertad,App,7,8,0.03,54.32,16.65,Tarjeta
V01803,2025-08-20,C0239,Hogar,Alicate,Herramientas,Arequipa,App,2,38,0.08,69.92,16.96,Efectivo
V01804,2024-08-09,C0470,Profesional,Alicate,Herramientas,Cusco,Tienda,6,38,0.08,209.76,52.12,Plin
V01805,2025-04-19,C0365,Empresa,Alicate,Herramientas,La Libertad,Tienda,2,38,0.05,72.2,13.98,Plin
V01806,2025-06-11,C0263,Profesional,Foco LED,Electricidad,Arequipa,Web,5,15,0.0,75.0,21.99,Plin
V01807,2025-06-06,C0448,Hogar,Foco LED,Electricidad,Piura,Tienda,3,15,0.03,43.65,9.23,Yape
V01808,2024-09-15,C0052,Profesional,Casco de seguridad,Seguridad,Lima,Web,3,35,0.0,105.0,30.17,Yape
V01809,2024-10-15,C0111,Empresa,Pintura látex 4L,Pinturas,Arequipa,Web,2,95,0.05,180.5,59.32,Yape
V01810,2024-06-11,C0034,Profesional,Martillo profesional,Herramientas,Junín,Marketplace,5,65,0.0,325.0,70.8,Plin
V01811,2024-08-06,C0304,Hogar,Alicate,Herramientas,Lima,Tienda,2,38,0.1,68.4,10.33,Tarjeta
V01812,2025-05-03,C0490,Hogar,Taladro inalámbrico,Herramientas,La Libertad,Tienda,5,260,0.0,1300.0,319.82,Tarjeta
V01813,2024-01-12,C0149,Hogar,Martillo profesional,Herramientas,Piura,Tienda,1,65,0.05,61.75,17.53,Transferencia
V01814,2025-05-21,C0257,Profesional,Casco de seguridad,Seguridad,Junín,App,5,35,0.1,157.5,29.0,Transferencia
V01815,2024-12-03,C0360,Profesional,Guantes de trabajo,Seguridad,Cusco,Tienda,6,22,0.05,125.4,29.84,Transferencia
V01816,2025-11-01,C0173,Hogar,Pintura látex 4L,Pinturas,Junín,Tienda,6,95,0.0,570.0,87.93,Transferencia
V01817,2025-08-13,C0130,Profesional,Guantes de trabajo,Seguridad,La Libertad,Tienda,5,22,0.05,104.5,16.04,Transferencia
V01818,2025-05-21,C0013,Empresa,Cable eléctrico 10m,Electricidad,Lima,Tienda,2,42,0.03,81.48,11.48,Tarjeta
V01819,2025-11-11,C0325,Empresa,Tubo PVC 1/2,Plomería,Arequipa,Tienda,7,8,0.05,53.2,11.49,Tarjeta
V01820,2025-04-28,C0157,Empresa,Cable eléctrico 10m,Electricidad,Cusco,App,7,42,0.08,270.48,91.62,Yape
V01821,2025-04-03,C0291,Profesional,Alicate,Herramientas,Piura,Marketplace,7,38,0.0,266.0,43.95,Tarjeta
V01822,2024-07-02,C0456,Hogar,Casco de seguridad,Seguridad,Arequipa,Tienda,3,35,0.03,101.85,19.84,Plin
V01823,2025-10-18,C0149,Hogar,Llave de paso,Plomería,Arequipa,App,7,28,0.08,180.32,30.91,Plin
V01824,2025-10-08,C0229,Hogar,Foco LED,Electricidad,Lima,Tienda,4,15,0.03,58.2,16.2,Tarjeta
V01825,2024-04-12,C0135,Profesional,Cemento 42.5kg,Construcción,Junín,Web,5,32,0.0,160.0,38.56,Tarjeta
V01826,2024-07-21,C0235,Profesional,Alicate,Herramientas,Arequipa,App,1,38,0.03,36.86,4.55,Tarjeta
V01827,2025-03-12,C0168,Profesional,Cable eléctrico 10m,Electricidad,La Libertad,App,5,42,0.05,199.5,50.25,Transferencia
V01828,2024-05-21,C0248,Hogar,Taladro inalámbrico,Herramientas,La Libertad,Web,2,260,0.05,494.0,75.38,Tarjeta
V01829,2024-07-09,C0319,Empresa,Brocha 3 pulgadas,Pinturas,Junín,Tienda,7,18,0.0,126.0,30.6,Transferencia
V01830,2024-08-04,C0465,Empresa,Cable eléctrico 10m,Electricidad,Arequipa,Tienda,2,42,0.05,79.8,13.36,Efectivo
V01831,2025-09-25,C0133,Hogar,Foco LED,Electricidad,Arequipa,Marketplace,6,15,0.05,85.5,10.93,Yape
V01832,2024-09-08,C0097,Hogar,Alicate,Herramientas,Arequipa,Web,6,38,0.03,221.16,52.33,Tarjeta
V01833,2025-11-28,C0081,Profesional,Foco LED,Electricidad,Arequipa,Tienda,5,15,0.08,69.0,21.51,Tarjeta
V01834,2025-10-02,C0136,Hogar,Brocha 3 pulgadas,Pinturas,Cusco,Tienda,4,18,0.0,72.0,11.12,Efectivo
V01835,2024-01-25,C0206,Empresa,Brocha 3 pulgadas,Pinturas,Piura,Tienda,4,18,0.1,64.8,15.85,Yape
V01836,2025-01-04,C0022,Profesional,Llave de paso,Plomería,Piura,Marketplace,4,28,0.03,108.64,32.09,Transferencia
V01837,2024-07-12,C0316,Hogar,Casco de seguridad,Seguridad,Junín,App,2,35,0.0,70.0,22.76,Tarjeta
V01838,2025-08-31,C0121,Hogar,Pintura látex 4L,Pinturas,Lima,Marketplace,4,95,0.05,361.0,113.2,Transferencia
V01839,2024-12-19,C0086,Empresa,Martillo profesional,Herramientas,Junín,Tienda,2,65,0.05,123.5,18.96,Tarjeta
V01840,2025-09-05,C0400,Hogar,Casco de seguridad,Seguridad,Arequipa,Tienda,6,35,0.03,203.7,42.22,Transferencia
V01841,2024-12-03,C0434,Empresa,Llave de paso,Plomería,Lima,Tienda,1,28,0.05,26.6,5.06,Efectivo
V01842,2025-07-10,C0354,Profesional,Llave de paso,Plomería,Junín,Tienda,2,28,0.08,51.52,11.32,Yape
V01843,2024-03-15,C0293,Profesional,Pintura látex 4L,Pinturas,Cusco,Tienda,5,95,0.05,451.25,80.97,Yape
V01844,2025-07-26,C0074,Empresa,Taladro inalámbrico,Herramientas,Junín,App,6,260,0.08,1435.2,473.54,Transferencia
V01845,2024-05-29,C0143,Hogar,Cemento 42.5kg,Construcción,La Libertad,Tienda,3,32,0.0,96.0,22.24,Efectivo
V01846,2025-10-16,C0142,Profesional,Pintura látex 4L,Pinturas,La Libertad,Marketplace,7,95,0.05,631.75,192.32,Plin
V01847,2024-11-18,C0049,Profesional,Foco LED,Electricidad,Arequipa,Tienda,2,15,0.0,30.0,9.86,Tarjeta
V01848,2024-09-22,C0237,Profesional,Cable eléctrico 10m,Electricidad,Lima,Tienda,5,42,0.05,199.5,49.09,Efectivo
V01849,2025-08-27,C0175,Profesional,Tubo PVC 1/2,Plomería,Lima,Web,3,8,0.03,23.28,6.7,Plin
V01850,2024-11-23,C0134,Profesional,Taladro inalámbrico,Herramientas,Junín,App,6,260,0.05,1482.0,332.77,Yape
V01851,2025-08-22,C0268,Empresa,Casco de seguridad,Seguridad,Piura,Tienda,3,35,0.0,105.0,18.14,Yape
V01852,2024-04-01,C0075,Profesional,Tubo PVC 1/2,Plomería,Junín,App,3,8,0.1,21.6,6.61,Transferencia
V01853,2024-08-02,C0101,Hogar,Guantes de trabajo,Seguridad,Piura,Tienda,4,22,0.05,83.6,20.77,Yape
V01854,2025-08-09,C0018,Hogar,Cemento 42.5kg,Construcción,La Libertad,Web,3,32,0.08,88.32,27.0,Transferencia
V01855,2024-04-01,C0040,Profesional,Martillo profesional,Herramientas,La Libertad,Tienda,2,65,0.08,119.6,20.05,Transferencia
V01856,2024-05-16,C0314,Hogar,Cemento 42.5kg,Construcción,Piura,Web,5,32,0.1,144.0,18.36,Plin
V01857,2024-11-05,C0190,Empresa,Llave de paso,Plomería,Junín,App,3,28,0.0,84.0,24.91,Yape
V01858,2025-11-02,C0394,Profesional,Brocha 3 pulgadas,Pinturas,La Libertad,Web,4,18,0.03,69.84,19.2,Plin
V01859,2025-03-23,C0200,Profesional,Llave de paso,Plomería,La Libertad,Marketplace,5,28,0.03,135.8,38.93,Transferencia
V01860,2025-09-27,C0345,Hogar,Cemento 42.5kg,Construcción,Arequipa,Tienda,2,32,0.0,64.0,10.17,Yape
V01861,2025-03-13,C0057,Hogar,Martillo profesional,Herramientas,Piura,Tienda,7,65,0.03,441.35,111.97,Tarjeta
V01862,2024-10-22,C0004,Hogar,Martillo profesional,Herramientas,Piura,Tienda,4,65,0.0,260.0,51.2,Tarjeta
V01863,2025-09-01,C0311,Hogar,Cable eléctrico 10m,Electricidad,Arequipa,Marketplace,1,42,0.05,39.9,12.96,Efectivo
V01864,2024-10-19,C0481,Profesional,Foco LED,Electricidad,Cusco,Web,4,15,0.0,60.0,16.71,Transferencia
V01865,2024-08-06,C0416,Hogar,Brocha 3 pulgadas,Pinturas,Lima,Tienda,7,18,0.0,126.0,19.27,Yape
V01866,2025-09-07,C0201,Profesional,Llave de paso,Plomería,Junín,Marketplace,2,28,0.0,56.0,13.7,Yape
V01867,2024-01-19,C0002,Profesional,Cemento 42.5kg,Construcción,Piura,Tienda,5,32,0.1,144.0,28.37,Efectivo
V01868,2025-06-24,C0277,Hogar,Pintura látex 4L,Pinturas,Junín,Marketplace,5,95,0.05,451.25,68.62,Tarjeta
V01869,2025-11-03,C0497,Hogar,Taladro inalámbrico,Herramientas,Cusco,Tienda,4,260,0.08,956.8,266.98,Plin
V01870,2024-11-23,C0179,Hogar,Alicate,Herramientas,Piura,App,5,38,0.05,180.5,50.6,Efectivo
V01871,2024-09-10,C0381,Hogar,Foco LED,Electricidad,Cusco,Tienda,3,15,0.05,42.75,9.76,Plin
V01872,2025-12-16,C0018,Hogar,Cable eléctrico 10m,Electricidad,La Libertad,App,2,42,0.08,77.28,15.76,Plin
V01873,2024-12-18,C0171,Profesional,Martillo profesional,Herramientas,Arequipa,Tienda,3,65,0.05,185.25,57.2,Tarjeta
V01874,2025-01-04,C0053,Profesional,Tubo PVC 1/2,Plomería,Arequipa,Marketplace,1,8,0.0,8.0,1.07,Plin
V01875,2024-12-02,C0271,Hogar,Tubo PVC 1/2,Plomería,Piura,Marketplace,4,8,0.05,30.4,4.88,Efectivo
V01876,2024-04-01,C0282,Hogar,Casco de seguridad,Seguridad,Arequipa,App,2,35,0.05,66.5,17.32,Transferencia
V01877,2025-03-09,C0466,Hogar,Martillo profesional,Herramientas,Cusco,Tienda,3,65,0.05,185.25,26.97,Yape
V01878,2025-09-15,C0092,Profesional,Cable eléctrico 10m,Electricidad,La Libertad,Tienda,6,42,0.05,239.4,29.1,Plin
V01879,2024-11-28,C0125,Profesional,Llave de paso,Plomería,Cusco,Tienda,7,28,0.0,196.0,45.53,Transferencia
V01880,2024-12-09,C0208,Hogar,Pintura látex 4L,Pinturas,Cusco,Tienda,5,95,0.1,427.5,127.93,Efectivo
V01881,2024-04-06,C0077,Hogar,Taladro inalámbrico,Herramientas,Lima,Tienda,1,260,0.0,260.0,78.54,Transferencia
V01882,2025-07-30,C0497,Hogar,Foco LED,Electricidad,Junín,Web,3,15,0.05,42.75,7.28,Efectivo
V01883,2025-11-15,C0177,Hogar,Foco LED,Electricidad,La Libertad,Web,1,15,0.0,15.0,3.45,Efectivo
V01884,2024-03-20,C0299,Hogar,Martillo profesional,Herramientas,Arequipa,Tienda,7,65,0.0,455.0,72.96,Tarjeta
V01885,2024-06-21,C0490,Hogar,Cable eléctrico 10m,Electricidad,Lima,Tienda,1,42,0.08,38.64,7.04,Yape
V01886,2024-11-23,C0005,Hogar,Alicate,Herramientas,La Libertad,Tienda,4,38,0.08,139.84,42.46,Efectivo
V01887,2024-09-01,C0211,Hogar,Foco LED,Electricidad,Arequipa,Web,4,15,0.03,58.2,12.27,Efectivo
V01888,2025-06-29,C0247,Hogar,Brocha 3 pulgadas,Pinturas,Junín,Tienda,7,18,0.05,119.7,23.61,Efectivo
V01889,2025-03-21,C0259,Profesional,Guantes de trabajo,Seguridad,La Libertad,Web,7,22,0.05,146.3,37.25,Transferencia
V01890,2025-12-20,C0319,Profesional,Pintura látex 4L,Pinturas,Lima,App,2,95,0.05,180.5,35.74,Tarjeta
V01891,2024-11-29,C0327,Profesional,Alicate,Herramientas,La Libertad,Tienda,4,38,0.05,144.4,38.7,Yape
V01892,2025-04-02,C0066,Hogar,Tubo PVC 1/2,Plomería,La Libertad,Tienda,5,8,0.0,40.0,5.81,Efectivo
V01893,2024-02-08,C0115,Empresa,Brocha 3 pulgadas,Pinturas,Arequipa,App,3,18,0.1,48.6,16.13,Tarjeta
V01894,2025-11-14,C0353,Hogar,Foco LED,Electricidad,Cusco,App,1,15,0.03,14.55,2.54,Plin
V01895,2025-04-03,C0083,Hogar,Pintura látex 4L,Pinturas,Arequipa,Tienda,1,95,0.08,87.4,17.43,Yape
V01896,2024-04-12,C0214,Profesional,Martillo profesional,Herramientas,Piura,Web,4,65,0.05,247.0,53.19,Yape
V01897,2025-09-25,C0474,Profesional,Cable eléctrico 10m,Electricidad,Piura,Tienda,7,42,0.0,294.0,75.38,Efectivo
V01898,2024-11-24,C0499,Hogar,Tubo PVC 1/2,Plomería,Junín,Web,4,8,0.03,31.04,3.75,Efectivo
V01899,2025-09-26,C0500,Profesional,Pintura látex 4L,Pinturas,Arequipa,Web,7,95,0.1,598.5,146.59,Plin
V01900,2025-08-07,C0218,Hogar,Cemento 42.5kg,Construcción,Piura,Web,2,32,0.0,64.0,11.3,Plin
V01901,2024-03-07,C0446,Profesional,Alicate,Herramientas,Arequipa,Marketplace,5,38,0.08,174.8,58.14,Yape
V01902,2025-07-03,C0287,Profesional,Guantes de trabajo,Seguridad,Cusco,App,2,22,0.0,44.0,8.35,Tarjeta
V01903,2025-11-29,C0167,Profesional,Llave de paso,Plomería,Arequipa,Tienda,2,28,0.03,54.32,10.37,Tarjeta
V01904,2024-06-09,C0330,Profesional,Guantes de trabajo,Seguridad,Lima,Tienda,1,22,0.08,20.24,6.81,Efectivo
V01905,2025-10-06,C0226,Profesional,Casco de seguridad,Seguridad,Junín,Web,1,35,0.05,33.25,5.89,Yape
V01906,2024-01-17,C0351,Hogar,Llave de paso,Plomería,La Libertad,Tienda,3,28,0.0,84.0,26.1,Tarjeta
V01907,2025-10-30,C0424,Profesional,Martillo profesional,Herramientas,Junín,Web,1,65,0.0,65.0,10.05,Transferencia
V01908,2025-06-24,C0367,Profesional,Casco de seguridad,Seguridad,Lima,Web,6,35,0.05,199.5,62.97,Efectivo
V01909,2024-10-21,C0046,Hogar,Tubo PVC 1/2,Plomería,La Libertad,Tienda,2,8,0.0,16.0,3.4,Tarjeta
V01910,2025-10-17,C0202,Hogar,Tubo PVC 1/2,Plomería,Lima,Web,7,8,0.03,54.32,9.4,Transferencia
V01911,2025-07-10,C0339,Empresa,Cable eléctrico 10m,Electricidad,Arequipa,Tienda,1,42,0.05,39.9,5.11,Efectivo
V01912,2024-05-06,C0130,Profesional,Casco de seguridad,Seguridad,Arequipa,Tienda,6,35,0.08,193.2,59.92,Yape
V01913,2025-12-05,C0424,Profesional,Cemento 42.5kg,Construcción,Cusco,App,5,32,0.03,155.2,27.1,Efectivo
V01914,2024-03-13,C0033,Empresa,Pintura látex 4L,Pinturas,Lima,Tienda,7,95,0.08,611.8,87.67,Tarjeta
V01915,2024-05-14,C0234,Hogar,Martillo profesional,Herramientas,Lima,Tienda,5,65,0.0,325.0,55.11,Transferencia
V01916,2024-12-10,C0059,Hogar,Taladro inalámbrico,Herramientas,La Libertad,Tienda,4,260,0.0,1040.0,263.62,Efectivo
V01917,2025-11-01,C0150,Empresa,Martillo profesional,Herramientas,La Libertad,Tienda,6,65,0.03,378.3,64.96,Yape
V01918,2024-03-29,C0496,Profesional,Cemento 42.5kg,Construcción,Cusco,Tienda,4,32,0.03,124.16,36.48,Plin
V01919,2024-10-12,C0485,Empresa,Taladro inalámbrico,Herramientas,Piura,Tienda,7,260,0.05,1729.0,275.19,Plin
V01920,2025-04-30,C0166,Hogar,Foco LED,Electricidad,Junín,Tienda,5,15,0.08,69.0,15.85,Yape
V01921,2024-01-25,C0418,Hogar,Martillo profesional,Herramientas,Junín,Marketplace,6,65,0.0,390.0,80.98,Yape
V01922,2024-04-09,C0207,Profesional,Casco de seguridad,Seguridad,Lima,Web,1,35,0.08,32.2,4.3,Yape
V01923,2024-02-21,C0399,Profesional,Cemento 42.5kg,Construcción,Lima,Tienda,2,32,0.05,60.8,9.1,Plin
V01924,2024-07-28,C0339,Hogar,Martillo profesional,Herramientas,La Libertad,App,4,65,0.05,247.0,44.08,Yape
V01925,2025-08-29,C0365,Hogar,Foco LED,Electricidad,La Libertad,Web,2,15,0.0,30.0,7.9,Tarjeta
V01926,2025-01-14,C0378,Empresa,Cemento 42.5kg,Construcción,Cusco,Tienda,5,32,0.05,152.0,39.88,Yape
V01927,2025-03-19,C0437,Hogar,Alicate,Herramientas,La Libertad,Web,2,38,0.0,76.0,15.71,Tarjeta
V01928,2025-01-15,C0412,Hogar,Taladro inalámbrico,Herramientas,Junín,Web,7,260,0.0,1820.0,529.86,Transferencia
V01929,2025-10-05,C0354,Profesional,Cemento 42.5kg,Construcción,Arequipa,Web,2,32,0.03,62.08,8.75,Yape
V01930,2024-04-17,C0068,Profesional,Casco de seguridad,Seguridad,Cusco,App,2,35,0.0,70.0,18.62,Yape
V01931,2024-08-27,C0256,Hogar,Llave de paso,Plomería,Lima,Tienda,3,28,0.03,81.48,23.23,Efectivo
V01932,2025-02-26,C0305,Profesional,Cable eléctrico 10m,Electricidad,Lima,Tienda,1,42,0.03,40.74,10.03,Plin
V01933,2025-01-03,C0053,Profesional,Casco de seguridad,Seguridad,La Libertad,App,2,35,0.0,70.0,19.73,Plin
V01934,2024-03-18,C0287,Profesional,Llave de paso,Plomería,Lima,Marketplace,1,28,0.0,28.0,8.96,Transferencia
V01935,2025-09-15,C0489,Hogar,Pintura látex 4L,Pinturas,Lima,Tienda,2,95,0.1,171.0,24.61,Yape
V01936,2024-03-22,C0163,Hogar,Cable eléctrico 10m,Electricidad,La Libertad,App,6,42,0.1,226.8,42.03,Tarjeta
V01937,2025-09-23,C0060,Profesional,Taladro inalámbrico,Herramientas,Lima,Marketplace,1,260,0.1,234.0,75.82,Efectivo
V01938,2024-07-20,C0398,Hogar,Cemento 42.5kg,Construcción,Junín,App,6,32,0.0,192.0,25.93,Transferencia
V01939,2025-12-24,C0436,Hogar,Tubo PVC 1/2,Plomería,Lima,Marketplace,3,8,0.0,24.0,4.92,Tarjeta
V01940,2025-08-28,C0206,Empresa,Pintura látex 4L,Pinturas,La Libertad,Tienda,5,95,0.05,451.25,136.46,Efectivo
V01941,2024-06-12,C0320,Profesional,Pintura látex 4L,Pinturas,La Libertad,Web,3,95,0.03,276.45,73.27,Efectivo
V01942,2025-08-03,C0022,Profesional,Pintura látex 4L,Pinturas,Arequipa,Tienda,6,95,0.05,541.5,126.71,Transferencia
V01943,2024-11-18,C0412,Hogar,Foco LED,Electricidad,Arequipa,Web,6,15,0.05,85.5,16.36,Transferencia
V01944,2024-03-18,C0100,Profesional,Pintura látex 4L,Pinturas,Arequipa,Marketplace,1,95,0.03,92.15,15.57,Tarjeta
V01945,2024-06-12,C0244,Profesional,Casco de seguridad,Seguridad,Junín,Marketplace,3,35,0.03,101.85,32.84,Transferencia
V01946,2024-11-23,C0005,Profesional,Pintura látex 4L,Pinturas,Junín,Web,1,95,0.0,95.0,32.17,Transferencia
V01947,2024-08-05,C0308,Profesional,Casco de seguridad,Seguridad,Arequipa,Marketplace,6,35,0.1,189.0,24.63,Yape
V01948,2024-07-26,C0472,Hogar,Foco LED,Electricidad,Cusco,Tienda,4,15,0.0,60.0,18.48,Transferencia
V01949,2025-01-06,C0071,Hogar,Taladro inalámbrico,Herramientas,Junín,Tienda,1,260,0.03,252.2,77.7,Transferencia
V01950,2025-11-01,C0312,Profesional,Llave de paso,Plomería,La Libertad,Web,2,28,0.0,56.0,16.51,Tarjeta
V01951,2024-03-02,C0191,Hogar,Foco LED,Electricidad,Arequipa,Marketplace,6,15,0.03,87.3,13.73,Tarjeta
V01952,2025-11-16,C0306,Profesional,Cemento 42.5kg,Construcción,La Libertad,Tienda,4,32,0.05,121.6,17.83,Efectivo
V01953,2025-01-18,C0464,Profesional,Casco de seguridad,Seguridad,Lima,Marketplace,6,35,0.03,203.7,50.39,Transferencia
V01954,2024-08-08,C0276,Empresa,Cemento 42.5kg,Construcción,Piura,Tienda,7,32,0.0,224.0,36.53,Plin
V01955,2024-06-02,C0075,Hogar,Pintura látex 4L,Pinturas,Cusco,Tienda,4,95,0.0,380.0,60.41,Transferencia
V01956,2024-08-25,C0197,Hogar,Casco de seguridad,Seguridad,La Libertad,App,2,35,0.05,66.5,12.71,Tarjeta
V01957,2024-04-05,C0166,Hogar,Martillo profesional,Herramientas,Arequipa,Tienda,1,65,0.0,65.0,10.52,Yape
V01958,2025-02-27,C0048,Profesional,Martillo profesional,Herramientas,Piura,App,1,65,0.08,59.8,11.2,Tarjeta
V01959,2025-01-28,C0080,Hogar,Tubo PVC 1/2,Plomería,La Libertad,Marketplace,1,8,0.05,7.6,2.49,Transferencia
V01960,2024-03-27,C0321,Hogar,Foco LED,Electricidad,Junín,Tienda,3,15,0.05,42.75,6.56,Transferencia
V01961,2025-05-01,C0374,Profesional,Cable eléctrico 10m,Electricidad,Junín,Web,4,42,0.0,168.0,45.36,Efectivo
V01962,2025-07-25,C0308,Hogar,Alicate,Herramientas,Cusco,App,5,38,0.0,190.0,60.63,Plin
V01963,2024-10-01,C0186,Empresa,Tubo PVC 1/2,Plomería,Lima,Web,6,8,0.08,44.16,10.26,Transferencia
V01964,2025-09-13,C0277,Empresa,Cable eléctrico 10m,Electricidad,Junín,Web,5,42,0.05,199.5,55.24,Efectivo
V01965,2025-01-19,C0262,Empresa,Alicate,Herramientas,Piura,Tienda,2,38,0.05,72.2,18.52,Tarjeta
V01966,2025-07-22,C0097,Hogar,Martillo profesional,Herramientas,Arequipa,Web,7,65,0.1,409.5,87.51,Plin
V01967,2024-09-30,C0311,Profesional,Casco de seguridad,Seguridad,Lima,Tienda,2,35,0.03,67.9,17.94,Yape
V01968,2024-08-20,C0304,Profesional,Brocha 3 pulgadas,Pinturas,Piura,Tienda,3,18,0.1,48.6,10.06,Efectivo
V01969,2024-08-18,C0298,Hogar,Pintura látex 4L,Pinturas,Junín,App,4,95,0.08,349.6,54.33,Efectivo
V01970,2025-07-10,C0281,Hogar,Foco LED,Electricidad,Junín,Web,1,15,0.08,13.8,3.79,Tarjeta
V01971,2024-07-24,C0319,Hogar,Casco de seguridad,Seguridad,Arequipa,Tienda,4,35,0.08,128.8,22.89,Transferencia
V01972,2024-03-31,C0159,Profesional,Alicate,Herramientas,Cusco,Web,3,38,0.0,114.0,28.88,Tarjeta
V01973,2024-12-03,C0155,Profesional,Brocha 3 pulgadas,Pinturas,Cusco,Tienda,5,18,0.0,90.0,11.51,Efectivo
V01974,2025-08-06,C0259,Empresa,Brocha 3 pulgadas,Pinturas,Piura,App,5,18,0.05,85.5,22.85,Plin
V01975,2024-01-27,C0456,Hogar,Guantes de trabajo,Seguridad,Lima,Tienda,2,22,0.08,40.48,13.73,Efectivo
V01976,2024-09-21,C0207,Hogar,Alicate,Herramientas,La Libertad,Tienda,5,38,0.03,184.3,48.82,Yape
V01977,2024-09-01,C0395,Profesional,Casco de seguridad,Seguridad,Piura,Web,3,35,0.08,96.6,27.28,Yape
V01978,2024-02-04,C0361,Profesional,Martillo profesional,Herramientas,Arequipa,Tienda,4,65,0.0,260.0,65.41,Transferencia
V01979,2024-08-16,C0123,Profesional,Tubo PVC 1/2,Plomería,Arequipa,Tienda,6,8,0.0,48.0,15.02,Plin
V01980,2024-04-11,C0457,Hogar,Brocha 3 pulgadas,Pinturas,Junín,Marketplace,3,18,0.0,54.0,13.25,Plin
V01981,2025-09-01,C0221,Hogar,Martillo profesional,Herramientas,Arequipa,Web,4,65,0.08,239.2,52.19,Tarjeta
V01982,2024-05-27,C0180,Hogar,Tubo PVC 1/2,Plomería,Cusco,Marketplace,6,8,0.0,48.0,15.37,Efectivo
V01983,2025-12-02,C0136,Profesional,Tubo PVC 1/2,Plomería,Lima,App,4,8,0.03,31.04,4.9,Yape
V01984,2025-01-17,C0252,Profesional,Guantes de trabajo,Seguridad,Arequipa,Marketplace,2,22,0.05,41.8,8.25,Efectivo
V01985,2025-02-10,C0447,Empresa,Tubo PVC 1/2,Plomería,Arequipa,Tienda,5,8,0.0,40.0,12.89,Plin
V01986,2025-08-13,C0196,Profesional,Cemento 42.5kg,Construcción,Arequipa,App,6,32,0.03,186.24,36.47,Yape
V01987,2024-03-08,C0469,Hogar,Foco LED,Electricidad,Arequipa,Web,5,15,0.05,71.25,9.4,Plin
V01988,2024-05-06,C0437,Hogar,Alicate,Herramientas,La Libertad,Web,3,38,0.05,108.3,13.33,Efectivo
